Transaction_ID	Time_Stamp	Items
session_ba36	05-04-2005 12:59	{doc_ec}
session_ba5c	06-04-2005 07:22	{doc_1a2,doc_698}
session_ba5d	06-04-2005 07:25	{doc_26e,doc_805}
session_ba60	06-04-2005 07:43	{doc_224}
session_ba69	06-04-2005 09:26	{doc_4c6}
session_ba77	06-04-2005 13:41	{doc_48e}
session_ba7d	06-04-2005 15:30	{doc_803}
session_ba87	06-04-2005 21:00	{doc_691}
session_ba99	07-04-2005 11:47	{doc_507}
session_ba9a	07-04-2005 12:33	{doc_806}
session_baa9	07-04-2005 18:33	{doc_80e}
session_baaa	07-04-2005 18:48	{doc_71}
session_bac6	08-04-2005 09:54	{doc_1c6}
session_bacd	08-04-2005 12:19	{doc_7ff}
session_bada	08-04-2005 14:54	{doc_7da}
session_badb	08-04-2005 14:57	{doc_80e}
session_baef	09-04-2005 15:00	{doc_469,doc_46a,doc_46b,doc_46d,doc_491}
session_baf0	09-04-2005 15:36	{doc_1ea}
session_baf1	09-04-2005 16:29	{doc_74a}
session_bafc	10-04-2005 01:19	{doc_7c5,doc_7d1}
session_bb0b	10-04-2005 13:39	{doc_11d}
session_bb0f	10-04-2005 15:17	{doc_1de}
session_bb10	10-04-2005 15:36	{doc_46c}
session_bb14	10-04-2005 17:32	{doc_7c9}
session_bb15	10-04-2005 20:32	{doc_369}
session_bb1f	11-04-2005 07:47	{doc_5ca}
session_bb25	11-04-2005 10:29	{doc_472,doc_75a,doc_7ff}
session_bb2f	11-04-2005 12:05	{doc_802}
session_bb37	11-04-2005 13:13	{doc_466}
session_bb3d	11-04-2005 14:13	{doc_72f}
session_bb51	12-04-2005 06:17	{doc_72f,doc_813}
session_bb54	12-04-2005 07:08	{doc_574}
session_bb57	12-04-2005 08:30	{doc_6df}
session_bb67	12-04-2005 12:57	{doc_7fd}
session_bb6b	12-04-2005 13:26	{doc_813}
session_bb6c	12-04-2005 13:36	{doc_744,doc_745,doc_750,doc_77b}
session_bb7b	12-04-2005 17:27	{doc_51e,doc_554,doc_5f2}
session_bb7c	12-04-2005 18:51	{doc_3fc}
session_bb82	12-04-2005 23:35	{doc_26f}
session_bb8a	13-04-2005 07:29	{doc_11d}
session_bb90	13-04-2005 09:28	{doc_2af}
session_bb9c	13-04-2005 11:50	{doc_5ea}
session_bba0	13-04-2005 13:17	{doc_1e8,doc_597}
session_bbaf	13-04-2005 14:25	{doc_698}
session_bbb8	13-04-2005 17:29	{doc_83}
session_bbb9	13-04-2005 17:49	{doc_364}
session_bbbb	13-04-2005 17:49	{doc_364}
session_bbc5	13-04-2005 17:49	{doc_48b,doc_7fe,doc_802}
session_bbbe	13-04-2005 17:49	{doc_5c2,doc_79d,doc_813,doc_83}
session_bbc6	13-04-2005 17:50	{doc_813}
session_bbc1	13-04-2005 17:50	{doc_756}
session_bbca	13-04-2005 17:50	{doc_7ff}
session_bbcc	13-04-2005 17:51	{doc_813}
session_bbce	13-04-2005 17:52	{doc_19f,doc_806}
session_bbcd	13-04-2005 17:53	{doc_48b,doc_51c,doc_5c9}
session_bbcf	13-04-2005 17:59	{doc_802,doc_80e}
session_bbd0	13-04-2005 18:19	{doc_48f}
session_bbdd	14-04-2005 05:33	{doc_802,doc_813}
session_bbf7	14-04-2005 13:35	{doc_800}
session_bc09	14-04-2005 20:34	{doc_806,doc_807}
session_bc0b	14-04-2005 20:49	{doc_5ca,doc_649}
session_bc24	15-04-2005 10:29	{doc_1a2}
session_bc28	15-04-2005 11:56	{doc_7ed,doc_807}
session_bc2d	15-04-2005 13:32	{doc_7f0}
session_bc3d	15-04-2005 16:13	{doc_11d,doc_173,doc_6bf}
session_bc40	15-04-2005 16:42	{doc_11d}
session_bc51	16-04-2005 12:21	{doc_782}
session_bc58	16-04-2005 16:54	{doc_470,doc_4c6}
session_bc6a	17-04-2005 03:29	{doc_51a}
session_bc75	17-04-2005 11:35	{doc_197,doc_482}
session_bc85	18-04-2005 05:36	{doc_4ef}
session_bc8f	18-04-2005 09:48	{doc_3c4}
session_bc96	18-04-2005 10:53	{doc_698}
session_bc97	18-04-2005 11:37	{doc_157,doc_162}
session_bc9e	18-04-2005 13:11	{doc_693,doc_779}
session_bca6	18-04-2005 13:56	{doc_6f2}
session_bcc4	18-04-2005 21:16	{doc_74a,doc_7fd,doc_7ff,doc_807}
session_bcc5	18-04-2005 21:17	{doc_26b}
session_bcd0	19-04-2005 09:03	{doc_800}
session_bcd3	19-04-2005 09:14	{doc_4c6,doc_507,doc_800}
session_bcdb	19-04-2005 10:15	{doc_2cd}
session_bce5	19-04-2005 11:55	{doc_821}
session_bce9	19-04-2005 13:07	{doc_781}
session_bceb	19-04-2005 13:23	{doc_11d,doc_48a,doc_506}
session_bcec	19-04-2005 13:42	{doc_4c6}
session_bcef	19-04-2005 13:51	{doc_806}
session_bcff	20-04-2005 07:45	{doc_649}
session_bd07	20-04-2005 09:40	{doc_7ff}
session_bd16	20-04-2005 13:27	{doc_46d}
session_bd1b	20-04-2005 14:46	{doc_60e}
session_bd28	20-04-2005 19:05	{doc_470}
session_bd2e	21-04-2005 07:45	{doc_71}
session_bd36	21-04-2005 10:07	{doc_821}
session_bd43	21-04-2005 12:11	{doc_156,doc_808}
session_bd45	21-04-2005 12:17	{doc_ec}
session_bd49	21-04-2005 12:56	{doc_802}
session_bd4d	21-04-2005 13:30	{doc_806}
session_bd53	21-04-2005 15:03	{doc_40e}
session_bd5d	21-04-2005 18:37	{doc_158}
session_bd62	21-04-2005 23:19	{doc_800}
session_bd6e	22-04-2005 11:45	{doc_19d,doc_43d}
session_bd77	22-04-2005 12:59	{doc_693}
session_bdb8	25-04-2005 08:43	{doc_46c,doc_480}
session_bddf	25-04-2005 16:24	{doc_2ac,doc_466,doc_5c9}
session_bdf1	26-04-2005 07:58	{doc_698}
session_bdff	26-04-2005 12:35	{doc_2cd}
session_be04	26-04-2005 13:32	{doc_5dc}
session_wu576ac	26-04-2005 15:08	{doc_595}
session_be14	26-04-2005 17:51	{doc_1d1,doc_7f0,doc_821}
session_be32	27-04-2005 10:34	{doc_266}
session_be3f	27-04-2005 13:28	{doc_472}
session_be40	27-04-2005 13:39	{doc_7a2}
session_be4d	27-04-2005 16:36	{doc_26b,doc_5c3,doc_7a2}
session_wu576fd	27-04-2005 20:30	{doc_470}
session_be80	28-04-2005 12:24	{doc_7ed}
session_be8f	28-04-2005 14:34	{doc_60,doc_7a2}
session_be9c	29-04-2005 05:32	{doc_46d}
session_bea7	29-04-2005 09:32	{doc_11d,doc_6bf}
session_bea9	29-04-2005 09:56	{doc_6bf}
session_wu57745	29-04-2005 10:04	{doc_60e}
session_beaf	29-04-2005 10:49	{doc_75a}
session_beb4	29-04-2005 11:20	{doc_806}
session_bec7	29-04-2005 17:44	{doc_36c}
session_wu5775e	29-04-2005 22:48	{doc_7ef}
session_bece	30-04-2005 02:08	{doc_be}
session_bed4	30-04-2005 10:51	{doc_4c6}
session_bed9	30-04-2005 12:13	{doc_2cd,doc_5c9,doc_5dc,doc_60e,doc_707,doc_781}
session_bee1	30-04-2005 20:51	{doc_4c6}
session_bee5	01-05-2005 10:02	{doc_424}
session_bee9	01-05-2005 12:19	{doc_698}
session_bef6	01-05-2005 19:49	{doc_466}
session_bf12	02-05-2005 12:28	{doc_553}
session_bf15	02-05-2005 13:12	{doc_555}
session_bf41	03-05-2005 07:26	{doc_150,doc_6f}
session_bf4b	03-05-2005 09:51	{doc_808}
session_bf4f	03-05-2005 11:22	{doc_517,doc_51e}
session_bf53	03-05-2005 12:13	{doc_6db,doc_70a}
session_bf5c	03-05-2005 13:28	{doc_60}
session_bf61	03-05-2005 14:27	{doc_5f2,doc_5f3}
session_bf63	03-05-2005 14:53	{doc_279,doc_4a9,doc_6d1,doc_6de,doc_6df,doc_7fe,doc_802,doc_806,doc_808}
session_bf6c	03-05-2005 18:03	{doc_1a8,doc_1e1}
session_bf7e	04-05-2005 07:01	{doc_4c6}
session_bf97	04-05-2005 12:20	{doc_481}
session_bf9f	04-05-2005 14:56	{doc_11d}
session_bfa7	04-05-2005 17:12	{doc_698}
session_bfbe	05-05-2005 13:30	{doc_708,doc_750,doc_793,doc_7c5,doc_7d1,doc_827}
session_bfc3	05-05-2005 16:39	{doc_5ca}
session_bfd0	06-05-2005 07:10	{doc_18f,doc_199,doc_1a7,doc_1a9,doc_1b1,doc_1bc,doc_1d7,doc_226,doc_59b,doc_59c,doc_e0}
session_bfdd	06-05-2005 12:22	{doc_6f}
session_bfe1	06-05-2005 12:53	{doc_516,doc_5dc}
session_bff0	07-05-2005 00:27	{doc_708,doc_7c5}
session_c026	09-05-2005 06:02	{doc_649}
session_c029	09-05-2005 09:10	{doc_df}
session_c040	09-05-2005 13:02	{doc_7f0}
session_c049	09-05-2005 16:37	{doc_7c9}
session_c04b	09-05-2005 17:23	{doc_31f}
session_c057	09-05-2005 20:24	{doc_83}
session_c05f	10-05-2005 00:55	{doc_23c}
session_c06e	10-05-2005 08:10	{doc_45a}
session_c076	10-05-2005 09:17	{doc_60e}
session_c078	10-05-2005 09:27	{doc_821}
session_c0a1	10-05-2005 16:23	{doc_192}
session_c0bd	10-05-2005 16:32	{doc_4da}
session_c0bf	10-05-2005 16:35	{doc_782}
session_c0c8	10-05-2005 16:47	{doc_46d}
session_c0cb	10-05-2005 17:54	{doc_5ca}
session_c0e6	11-05-2005 09:20	{doc_1d2,doc_5c2,doc_60e,doc_6bf}
session_c0f2	11-05-2005 12:52	{doc_7a9}
session_c0fd	11-05-2005 14:30	{doc_5ca}
session_c118	12-05-2005 06:25	{doc_1e3}
session_c12a	12-05-2005 11:29	{doc_4c6}
session_c132	12-05-2005 13:30	{doc_808}
session_c14e	13-05-2005 09:56	{doc_5ca,doc_7da}
session_c161	13-05-2005 13:33	{doc_19a,doc_7ec}
session_c163	13-05-2005 13:40	{doc_4c7}
session_c18b	14-05-2005 17:26	{doc_745}
session_c18c	14-05-2005 18:21	{doc_781}
session_c194	15-05-2005 08:04	{doc_781}
session_c19c	15-05-2005 14:10	{doc_1e5}
session_c1a3	15-05-2005 20:55	{doc_5ca}
session_c1ab	16-05-2005 10:06	{doc_1cf}
session_c1b1	16-05-2005 16:02	{doc_2cd,doc_698}
session_c1ba	16-05-2005 20:16	{doc_469,doc_5f3}
session_c1c9	17-05-2005 08:30	{doc_24e}
session_c1ce	17-05-2005 09:55	{doc_156,doc_51b,doc_74a}
session_c1cf	17-05-2005 09:56	{doc_175,doc_5f2,doc_5f3}
session_c1d7	17-05-2005 12:47	{doc_517}
session_c1dc	17-05-2005 13:26	{doc_693}
session_c1df	17-05-2005 14:04	{doc_77b}
session_c1e1	17-05-2005 14:41	{doc_77b}
session_c1e2	17-05-2005 15:00	{doc_266}
session_c1eb	17-05-2005 18:34	{doc_74a}
session_c1f0	17-05-2005 19:45	{doc_492,doc_5f2}
session_c1ff	18-05-2005 09:57	{doc_693}
session_c211	18-05-2005 12:30	{doc_2aa,doc_806}
session_c21a	18-05-2005 14:38	{doc_59a}
session_c224	18-05-2005 15:54	{doc_649}
session_c235	18-05-2005 21:33	{doc_781}
session_c239	19-05-2005 05:24	{doc_827}
session_c23a	19-05-2005 07:19	{doc_821,doc_836}
session_c246	19-05-2005 09:55	{doc_2aa,doc_490,doc_806}
session_c249	19-05-2005 10:15	{doc_2cd}
session_c250	19-05-2005 10:54	{doc_51e,doc_51f,doc_5dc,doc_7ea}
session_wu57a2b	19-05-2005 11:50	{doc_782}
session_c259	19-05-2005 12:27	{doc_779}
session_c25b	19-05-2005 12:53	{doc_77b}
session_c264	19-05-2005 15:45	{doc_236}
session_c268	19-05-2005 16:39	{doc_14c}
session_c26d	19-05-2005 18:48	{doc_2b0}
session_c26f	19-05-2005 19:12	{doc_779}
session_c272	19-05-2005 20:51	{doc_781}
session_c279	20-05-2005 08:04	{doc_836}
session_c287	20-05-2005 13:11	{doc_3fe}
session_c29e	21-05-2005 14:36	{doc_5c9}
session_c2a3	21-05-2005 19:15	{doc_649}
session_c2ad	22-05-2005 12:32	{doc_3f3}
session_c2b1	22-05-2005 14:22	{doc_24e}
session_c2bd	23-05-2005 06:53	{doc_489}
session_c2c1	23-05-2005 08:40	{doc_7fe}
session_c2c4	23-05-2005 09:55	{doc_4ee}
session_c2db	23-05-2005 15:47	{doc_48a,doc_5be,doc_5ca,doc_649,doc_7da}
session_c2e3	23-05-2005 17:14	{doc_836}
session_c2e5	23-05-2005 17:44	{doc_1ed}
session_c2f7	24-05-2005 06:20	{doc_1bf}
session_c302	24-05-2005 10:38	{doc_14c,doc_359,doc_568}
session_c30d	24-05-2005 12:22	{doc_2cd,doc_691}
session_c310	24-05-2005 13:04	{doc_47f}
session_c316	24-05-2005 15:50	{doc_469}
session_c329	24-05-2005 22:51	{doc_5be}
session_c32f	25-05-2005 07:11	{doc_806}
session_c334	25-05-2005 08:54	{doc_1a1}
session_c33f	25-05-2005 11:36	{doc_48a}
session_c347	25-05-2005 16:52	{doc_749}
session_c34d	25-05-2005 19:46	{doc_7d3}
session_c352	26-05-2005 06:03	{doc_836}
session_c359	26-05-2005 11:11	{doc_11d,doc_48a}
session_c369	26-05-2005 19:29	{doc_1a2,doc_4c7,doc_4ee}
session_c36c	26-05-2005 22:38	{doc_71}
session_c36e	27-05-2005 01:18	{doc_24e}
session_c373	27-05-2005 07:34	{doc_74a}
session_c37a	27-05-2005 10:43	{doc_45a}
session_c382	27-05-2005 12:10	{doc_59c}
session_c38c	27-05-2005 20:03	{doc_7f0}
session_c38e	27-05-2005 21:43	{doc_5dc}
session_c39b	28-05-2005 15:56	{doc_766}
session_c3a7	29-05-2005 11:02	{doc_473}
session_c3ab	29-05-2005 14:31	{doc_800}
session_c3c2	30-05-2005 11:44	{doc_11d}
session_c3c4	30-05-2005 11:57	{doc_3d6,doc_4b4,doc_574,doc_6d1,doc_764,doc_808}
session_c3ca	30-05-2005 13:26	{doc_782}
session_c3d2	30-05-2005 17:56	{doc_7c5}
session_c3d4	30-05-2005 18:17	{doc_75a}
session_c3dc	31-05-2005 06:53	{doc_6d2}
session_c3f3	31-05-2005 12:04	{doc_469}
session_c3fd	31-05-2005 15:06	{doc_671}
session_c407	31-05-2005 18:51	{doc_806}
session_c412	01-06-2005 06:50	{doc_6bf}
session_c41c	01-06-2005 10:06	{doc_7da}
session_c421	01-06-2005 11:40	{doc_167}
session_c432	01-06-2005 16:20	{doc_2cd,doc_5ea,doc_698,doc_6bf,doc_782,doc_79d,doc_820}
session_c433	01-06-2005 16:43	{doc_827}
session_c440	01-06-2005 19:33	{doc_466}
session_c442	01-06-2005 20:52	{doc_11d}
session_c44b	02-06-2005 07:00	{doc_649}
session_c44d	02-06-2005 08:14	{doc_79d}
session_c460	02-06-2005 11:52	{doc_46d}
session_c47c	03-06-2005 07:25	{doc_298}
session_c485	03-06-2005 10:33	{doc_4c7}
session_c48e	03-06-2005 11:40	{doc_7c9}
session_c497	03-06-2005 14:27	{doc_359,doc_4c7,doc_6bf,doc_77c}
session_c4a1	04-06-2005 08:28	{doc_1ea}
session_c4a6	04-06-2005 12:00	{doc_820}
session_c4af	04-06-2005 17:14	{doc_48f}
session_c4b8	05-06-2005 09:08	{doc_470,doc_4c6}
session_c4b9	05-06-2005 10:48	{doc_51b,doc_781}
session_c4be	05-06-2005 14:32	{doc_4c6}
session_c4c1	05-06-2005 16:06	{doc_1a4,doc_4da,doc_4ee}
session_c4c9	05-06-2005 22:03	{doc_466,doc_79d}
session_c4d0	06-06-2005 08:33	{doc_6e7}
session_c4dd	06-06-2005 11:52	{doc_18e}
session_c4eb	06-06-2005 14:36	{doc_2cd}
session_c4f4	06-06-2005 18:52	{doc_2ab}
session_c4f5	06-06-2005 19:05	{doc_836}
session_c4fc	07-06-2005 05:25	{doc_15c}
session_c4ff	07-06-2005 07:52	{doc_820}
session_c508	07-06-2005 10:25	{doc_4c7}
session_c50a	07-06-2005 11:20	{doc_26b,doc_60,doc_820}
session_c50c	07-06-2005 11:38	{doc_156,doc_4fd}
session_c52b	08-06-2005 01:52	{doc_492}
session_c52d	08-06-2005 07:00	{doc_359,doc_472,doc_60e}
session_c532	08-06-2005 09:28	{doc_524}
session_c53d	08-06-2005 11:02	{doc_359}
session_c545	08-06-2005 13:09	{doc_4aa,doc_781}
session_c546	08-06-2005 13:27	{doc_3d6}
session_c549	08-06-2005 14:00	{doc_49b,doc_805}
session_c54a	08-06-2005 14:01	{doc_7ed}
session_c54c	08-06-2005 14:18	{doc_60,doc_698,doc_782}
session_c557	08-06-2005 20:06	{doc_691}
session_c558	08-06-2005 20:10	{doc_691}
session_c55e	09-06-2005 06:56	{doc_466}
session_c566	09-06-2005 09:06	{doc_820}
session_c575	09-06-2005 13:02	{doc_3fa}
session_c57d	09-06-2005 14:20	{doc_6f,doc_820}
session_c57f	09-06-2005 15:09	{doc_506,doc_507,doc_51b,doc_595}
session_c591	10-06-2005 08:37	{doc_154}
session_c59d	10-06-2005 12:30	{doc_4ed}
session_c5a0	10-06-2005 13:18	{doc_596}
session_c5e0	13-06-2005 08:40	{doc_7d9}
session_c5e8	13-06-2005 10:05	{doc_26f}
session_c5ee	13-06-2005 11:54	{doc_19f}
session_c608	14-06-2005 07:13	{doc_6f}
session_c609	14-06-2005 07:13	{doc_6f}
session_c61a	14-06-2005 11:27	{doc_2cd}
session_c629	14-06-2005 13:48	{doc_7a2}
session_c62d	14-06-2005 15:36	{doc_11d,doc_24e,doc_2cd,doc_820}
session_c633	14-06-2005 18:00	{doc_7ef,doc_807}
session_c638	14-06-2005 19:16	{doc_71}
session_c63f	14-06-2005 20:47	{doc_4da}
session_c644	14-06-2005 23:16	{doc_19e,doc_466,doc_4ae,doc_4b6,doc_554,doc_5c9,doc_6e7,doc_6e8,doc_6e9,doc_6ea}
session_c64e	15-06-2005 08:35	{doc_1de,doc_1ee,doc_356,doc_827}
session_c654	15-06-2005 09:39	{doc_3fd}
session_c658	15-06-2005 09:40	{doc_278}
session_c65c	15-06-2005 11:00	{doc_19f,doc_466}
session_c65f	15-06-2005 11:20	{doc_2cd}
session_c679	15-06-2005 14:19	{doc_472}
session_c683	15-06-2005 20:50	{doc_1a2,doc_24e,doc_2cd,doc_3ec,doc_4c6,doc_4c7,doc_568,doc_5ea,doc_60,doc_691,doc_693,doc_698,doc_707,doc_71,doc_781,doc_782,doc_7c9,doc_820}
session_c684	15-06-2005 23:00	{doc_737}
session_c6a0	16-06-2005 12:20	{doc_782,doc_820}
session_c6b6	16-06-2005 17:44	{doc_820}
session_c6b7	16-06-2005 18:12	{doc_469}
session_c6ba	16-06-2005 20:59	{doc_11d,doc_60,doc_71}
session_c6ce	17-06-2005 11:44	{doc_698}
session_c6d2	17-06-2005 13:45	{doc_84b}
session_c6da	17-06-2005 22:16	{doc_489}
session_c6fe	19-06-2005 18:55	{doc_7ed}
session_c706	20-06-2005 05:28	{doc_252}
session_c709	20-06-2005 08:21	{doc_807}
session_c70d	20-06-2005 08:33	{doc_469}
session_c719	20-06-2005 11:22	{doc_480}
session_c71a	20-06-2005 11:28	{doc_820,doc_c3}
session_c727	20-06-2005 17:02	{doc_252}
session_c728	20-06-2005 17:15	{doc_782}
session_c734	21-06-2005 07:24	{doc_807}
session_c73c	21-06-2005 11:27	{doc_24e}
session_c749	21-06-2005 14:40	{doc_4fd}
session_c767	22-06-2005 10:16	{doc_2ab}
session_c780	22-06-2005 14:33	{doc_5ea}
session_c78a	22-06-2005 16:11	{doc_7f0}
session_c790	22-06-2005 17:10	{doc_3c4}
session_c792	22-06-2005 18:27	{doc_691}
session_c7a2	23-06-2005 08:13	{doc_4cd}
session_c7a8	23-06-2005 09:53	{doc_24e}
session_c7a9	23-06-2005 09:56	{doc_60e,doc_6bf}
session_wu57eaf	23-06-2005 10:27	{doc_60}
session_c7b0	23-06-2005 12:38	{doc_192}
session_c7b1	23-06-2005 12:48	{doc_60e,doc_71}
session_c7bc	23-06-2005 16:24	{doc_4c6}
session_c7bf	23-06-2005 16:55	{doc_1a2,doc_1a4}
session_c7c8	23-06-2005 21:03	{doc_568,doc_782,doc_7ed}
session_c7d7	24-06-2005 10:49	{doc_3c4,doc_4b4,doc_574,doc_714,doc_764}
session_c7e0	24-06-2005 13:17	{doc_7a2}
session_c7e5	24-06-2005 15:38	{doc_6de}
session_c7f6	25-06-2005 08:14	{doc_1a2,doc_46c}
session_c800	25-06-2005 21:43	{doc_1c6,doc_1d7,doc_238,doc_23b}
session_c818	26-06-2005 23:49	{doc_77a}
session_c81a	27-06-2005 06:05	{doc_5f2,doc_77b,doc_807,doc_836}
session_c821	27-06-2005 09:21	{doc_5be,doc_5ca,doc_649,doc_7da}
session_c830	27-06-2005 13:21	{doc_36c,doc_3ec,doc_48a,doc_693,doc_782}
session_c836	27-06-2005 14:34	{doc_173,doc_466,doc_83}
session_c846	28-06-2005 07:28	{doc_ec}
session_wu57f53	28-06-2005 14:50	{doc_820}
session_c86d	28-06-2005 15:42	{doc_268,doc_4e5}
session_c86f	28-06-2005 15:58	{doc_756}
session_c875	28-06-2005 20:33	{doc_691,doc_698}
session_c877	28-06-2005 22:23	{doc_525,doc_562,doc_808}
session_c83b	28-06-2005 23:49	{doc_59a}
session_c878	28-06-2005 23:57	{doc_469}
session_c88b	29-06-2005 09:15	{doc_698,doc_7fe}
session_c88d	29-06-2005 09:16	{doc_698}
session_c88f	29-06-2005 09:30	{doc_827}
session_c8a0	29-06-2005 13:25	{doc_255}
session_c8a3	29-06-2005 14:30	{doc_255}
session_c8b3	30-06-2005 06:53	{doc_7a2,doc_ec}
session_c8b5	30-06-2005 07:45	{doc_781}
session_c8b7	30-06-2005 08:35	{doc_7c5}
session_c8bc	30-06-2005 09:51	{doc_5ea}
session_c8c8	30-06-2005 12:38	{doc_3ec}
session_c8d2	30-06-2005 14:56	{doc_5dc,doc_60,doc_781}
session_c8df	01-07-2005 06:25	{doc_2cd}
session_c8fd	01-07-2005 13:34	{doc_709,doc_766,doc_779,doc_7a9,doc_7c5,doc_7d1,doc_7d3,doc_7f0,doc_821,doc_827,doc_836}
session_c90f	02-07-2005 09:32	{doc_60e,doc_72f}
session_c914	02-07-2005 11:05	{doc_36c,doc_6bf}
session_c918	02-07-2005 11:37	{doc_4b4,doc_5ca,doc_6fc}
session_c91a	02-07-2005 14:06	{doc_84b}
session_c92c	03-07-2005 20:35	{doc_6f,doc_750}
session_c933	04-07-2005 08:39	{doc_359}
session_c935	04-07-2005 08:49	{doc_46d}
session_c936	04-07-2005 09:51	{doc_11d,doc_ce}
session_c95c	05-07-2005 07:01	{doc_691,doc_693}
session_c95f	05-07-2005 07:16	{doc_74a}
session_c966	05-07-2005 08:44	{doc_3f3,doc_561,doc_7a9,doc_7f0}
session_c977	05-07-2005 10:40	{doc_782,doc_7f0}
session_c979	05-07-2005 11:06	{doc_84b}
session_c97f	05-07-2005 11:46	{doc_472,doc_48a}
session_c983	05-07-2005 12:40	{doc_46d}
session_c985	05-07-2005 12:51	{doc_f0,doc_f2}
session_c98b	05-07-2005 13:46	{doc_7c9}
session_c99e	05-07-2005 19:57	{doc_46d}
session_c9a8	06-07-2005 09:03	{doc_2cd}
session_c9b6	06-07-2005 11:46	{doc_5c2}
session_c9bb	06-07-2005 12:31	{doc_84d}
session_c9c9	06-07-2005 16:53	{doc_803}
session_c9cb	06-07-2005 18:04	{doc_75a,doc_7ee}
session_c9cd	06-07-2005 20:21	{doc_84d}
session_ca04	08-07-2005 08:39	{doc_470}
session_ca0c	08-07-2005 10:32	{doc_43d}
session_ca23	08-07-2005 23:01	{doc_803}
session_ca2e	09-07-2005 14:38	{doc_7c5}
session_ca33	09-07-2005 17:37	{doc_3ec,doc_698,doc_6bf}
session_ca38	10-07-2005 09:52	{doc_279}
session_ca3a	10-07-2005 10:36	{doc_803}
session_ca3d	10-07-2005 12:52	{doc_750,doc_793}
session_ca44	10-07-2005 14:59	{doc_3d6}
session_ca48	10-07-2005 19:46	{doc_472,doc_77b}
session_ca55	11-07-2005 10:25	{doc_5f3,doc_800,doc_836}
session_ca5d	11-07-2005 12:25	{doc_781}
session_ca5f	11-07-2005 12:30	{doc_470}
session_ca6f	11-07-2005 15:44	{doc_46d}
session_ca70	11-07-2005 15:50	{doc_424}
session_ca73	11-07-2005 18:30	{doc_781}
session_ca81	12-07-2005 08:09	{doc_11d}
session_ca84	12-07-2005 10:21	{doc_48a}
session_ca86	12-07-2005 10:36	{doc_793}
session_caab	13-07-2005 08:10	{doc_24e}
session_cab1	13-07-2005 10:46	{doc_691}
session_cab7	13-07-2005 11:42	{doc_691}
session_cabb	13-07-2005 13:09	{doc_3fc,doc_800,doc_803}
session_cabc	13-07-2005 13:44	{doc_84b}
session_cacb	13-07-2005 21:14	{doc_48e,doc_501,doc_7ea}
session_cace	13-07-2005 22:07	{doc_691}
session_cad3	14-07-2005 08:08	{doc_11d,doc_6bf,doc_ec}
session_cad4	14-07-2005 08:45	{doc_803}
session_cae6	14-07-2005 13:08	{doc_4ae,doc_4b6,doc_80e}
session_caeb	14-07-2005 16:05	{doc_18c,doc_596,doc_5c9}
session_caf0	14-07-2005 21:54	{doc_4da}
session_cb18	16-07-2005 15:39	{doc_3ec,doc_60e,doc_6bf,doc_71}
session_wu58187	18-07-2005 07:39	{doc_75a}
session_cb35	18-07-2005 08:45	{doc_5f3,doc_7ea,doc_7eb}
session_cb40	18-07-2005 11:20	{doc_807}
session_cb45	18-07-2005 13:46	{doc_72f,doc_813}
session_cb46	18-07-2005 13:48	{doc_441}
session_cb4d	18-07-2005 16:30	{doc_3ec}
session_cb4f	18-07-2005 16:52	{doc_469}
session_cb57	19-07-2005 07:41	{doc_1b3}
session_cb5a	19-07-2005 08:39	{doc_15d}
session_cb6c	19-07-2005 13:02	{doc_410}
session_cb7e	19-07-2005 19:40	{doc_50a,doc_519,doc_7ff}
session_cb81	20-07-2005 02:17	{doc_506}
session_cb86	20-07-2005 08:08	{doc_14c,doc_173,doc_46b,doc_5c9,doc_756,doc_77b,doc_781}
session_cb8a	20-07-2005 08:22	{doc_5c9,doc_781}
session_cb8d	20-07-2005 09:06	{doc_1a1,doc_46b,doc_807,doc_84d}
session_cb8f	20-07-2005 09:16	{doc_268}
session_cb9a	20-07-2005 11:07	{doc_24e}
session_cbbc	21-07-2005 08:27	{doc_51a}
session_cbc7	21-07-2005 10:00	{doc_7da}
session_cbc8	21-07-2005 10:11	{doc_239}
session_cbc9	21-07-2005 10:14	{doc_46c}
session_cbcd	21-07-2005 11:25	{doc_441,doc_4c6}
session_cbd4	21-07-2005 12:43	{doc_11d}
session_cbda	21-07-2005 13:47	{doc_192,doc_23c,doc_410,doc_4c7,doc_59c,doc_691,doc_782,doc_7c9,doc_820,doc_84d}
session_cbdf	21-07-2005 14:30	{doc_72f}
session_cbe1	21-07-2005 15:00	{doc_11d,doc_19f,doc_239,doc_3ec,doc_466,doc_4c6,doc_5dc,doc_5ea,doc_60e,doc_6bf,doc_707,doc_71,doc_79d,doc_ec}
session_cbf2	22-07-2005 09:33	{doc_4c7}
session_cbf5	22-07-2005 09:59	{doc_46c}
session_cc02	22-07-2005 16:55	{doc_7d3}
session_cc1b	24-07-2005 08:22	{doc_691}
session_cc3d	25-07-2005 13:25	{doc_46d}
session_cc42	25-07-2005 16:14	{doc_820}
session_cc47	25-07-2005 17:57	{doc_368}
session_cc5a	26-07-2005 08:40	{doc_7da}
session_cc5e	26-07-2005 10:42	{doc_693}
session_cc68	26-07-2005 13:53	{doc_749}
session_cc6f	26-07-2005 16:01	{doc_5f2}
session_cc71	26-07-2005 16:42	{doc_693}
session_cc79	27-07-2005 03:14	{doc_1dd}
session_cc92	27-07-2005 13:04	{doc_707,doc_80e}
session_cc98	27-07-2005 15:40	{doc_756}
